STATE,DATE_ENACTED,NCSL_TITLE,NCSL_TOPICS,NCSL_SUMMARY,BILL_NUMBER,NOTES,UNIQUE_ID,TRAINING,CHOKEHOLD,BODY_CAMERA,IMMUNITITY,WARRANTS,USE_OF_FORCE,TRANSPARENCY,OVERSIGHT,ACCOUNTABILITY,MENTAL_HEALTH,LEFT_RIGHT_REFORM,PARTY_SPONSOR,BILL_TEXT_LINK
West Virginia,03/23/2022,Training for Law Enforcement,Training,"Relates to criminal justice training for law enforcement officers and correction officers regarding individuals with Alzheimers and dementias, provides development of course instruction, provides for training in appropriate interactions with individuals with Alzheimers and dementias, authorizes the Law enforcement Professional Standards Subcommittee to develop guidelines for law enforcement and correction officer response to individuals experiencing Alzheimers and dementias who are victims.",WV S 570,training,277,1,0,0,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WV2022000S570&ciq=ncsl&client_md=bfb16e537d11c720b2c16f04f55bd413&mode=current_text
West Virginia,04/26/2021,Training for Law Enforcement Officers,"Training, Standards","Relates to law-enforcement training for investigating sexual assault cases involving adult victims, requires the Law-Enforcement Professional Standards Subcommittee of the Governor’s Committee on Crime, Delinquency, and Correction to develop standards and procedures for law-enforcement officers responsible for investigating sexual assault cases involving adult victims, sets forth required components of training.",WV S 434,training,278,1,0,0,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WV2021000S434&ciq=ncsl&client_md=5465917989b14669d8275b278f33c063&mode=current_text
West Virginia,04/19/2021,Training of Certain Officers for Persons with Autism,Training,Requires training of certain officers for persons with autism spectrum disorder.,WV S 634,"training, de-escalation",279,1,0,0,0,0,0,0,0,0,0,left,Democrat,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WV2021000S634&ciq=ncsl&client_md=d30433bacd903c039d66b7e5d18f878d&mode=current_text
West Virginia,04/28/2021,Standards for Pre-Certified Law Enforcement Officers,Certification,"Relates to minimum standards for hiring of pre-certified law enforcement officers, prohibits law enforcement agencies from employing or offering to employ a pre-certified law enforcement officer without certain findings, requires a hiring law enforcement agency to make written findings or adopt the written findings of a previous employing agency documenting that the officer meets certain standards, requires such findings to be made available to the Law Enforcement Professional Standards Subcommittee.",WV H 2891,"transparency, oversight",280,0,0,0,0,0,0,1,1,0,0,right,Republican,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WV2021000H2891&ciq=ncsl&client_md=a39c9fdcba42810fbcc67271dc72404d&mode=current_text
Wisconsin,03/17/2022,Sexual Contact by a Law Enforcement Officer,Other Issues,Relates to sexual contact by a law enforcement officer with a person in detainment or custody and provides a penalty.,WI S 199,"accountability, tactics",281,0,0,0,0,0,0,0,0,1,0,right,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WI2021000S199&ciq=ncsl&client_md=78875e6413c546213c51be0992389599&mode=current_text
Wisconsin,03/17/2022,Search Warrant No Knock Entry,Data and Transparency,Relates to reporting the use of no-knock entry in the execution of a search warrant.,WI A 329,"warrants, tactics, oversight",282,0,0,0,0,1,0,1,1,0,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WI2021000A329&ciq=ncsl&client_md=93cf84839bcb9b392d6176f08576541e&mode=current_text
Wisconsin,03/17/2022,Law Enforcement Body Camera Grants,Technology,Relates to grants to law enforcement agencies for body cameras.,WI A 335,body camera,283,0,0,1,0,0,0,0,0,0,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WI2021000A335&ciq=ncsl&client_md=ce9e0f8ffce393541f886637b25783c1&mode=current_text
Wisconsin,08/06/2021,Law Enforcement Agency Policies on the Use of Force,"Use of Force, Data and Transparency","Requires law enforcement officers to act in good faith to achieve a legitimate law enforcement objective, authorizes law enforcement to use force that is objectively reasonable based on the totality of the circumstances, allows for the use of deadly force only as a last resort when the law enforcement officer reasonably believes that all other options have been exhausted or would be ineffective, requires officers to report noncompliant use of force, provides for penalties and whistleblower protections.",WI S 120,"use of force, transparency, ",284,0,0,0,0,0,1,1,0,0,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WI2021000S120&ciq=ncsl&client_md=3ab1ef8d5dbe71aee80dc52859de2e07&mode=current_text
Wisconsin,06/22/2021,Prohibiting Use of Choke Holds By Law Enforcement,"Use of Force, Standards",Prohibits use of choke Holds by law enforcement officers in use of force policies.,WI S 121,chokehold,285,0,1,0,0,0,0,0,0,0,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WI2021000S121&ciq=ncsl&client_md=a4cbad056bf75ab6492acbb0fd0330a0&mode=current_text
Wisconsin,06/22/2021,Public Access to Policies Regarding the Use of Force,"Use of Force, Data and Transparency",Concerns public access to policies regarding the use of force by law enforcement.,WI S 122,"use of force, transparency",286,0,0,0,0,0,1,1,0,0,0,left,Bipartisan,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WI2021000S122&ciq=ncsl&client_md=7f376c7ca492c3feb74f0ebc81216e66&mode=current_text
